price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd
1688000,14/11/2020,Allawah,3,4,3,524,House,5706,31928,0.584,-33.97295,151.11424,37,0.11,172.6,14.87
1570000,14/11/2020,Dolls Point,2,3,2,327,Apartment / Unit / Flat,1661,45136,0.22,-33.99339,151.14479,6,0.11,172.6,15.45
1500000,14/11/2020,Kincumber South,3,4,1,1770,House,684,23972,1.273,-33.48389,151.38058,43,0.11,172.6,45.15
1466000,14/11/2020,Sylvania Waters,2,4,2,569,House,3169,39572,1.06,-34.01864,151.11234,1,0.11,172.6,19.27
1426000,14/11/2020,Potts Hill,2,4,2,453,House,893,40820,1.128,-33.89271,151.03275,59,0.11,172.6,16.67
1400000,14/11/2020,Padstow,3,5,2,815,House,13306,32292,5.402,-33.95023,151.03068,17,0.11,172.6,19.07
1220000,14/11/2020,Padstow,2,5,2,752,House,13306,32292,5.402,-33.95023,151.03068,17,0.11,172.6,19.07
1075000,14/11/2020,Rouse Hill,2,4,2,637,House,7965,45812,10.638,-33.67757,150.91278,45,0.11,172.6,34.5
1000000,14/11/2020,Greenfield Park,2,5,3,562,House,5092,23192,1.503,-33.87537,150.89276,49,0.11,172.6,29.37
1000000,14/11/2020,Northmead,2,3,2,452,Townhouse,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97
685000,14/11/2020,Blacktown,1,3,2,569,House,47176,31980,16.057,-33.77655,150.90338,72,0.11,172.6,30.03
608000,14/11/2020,Bateau Bay,1,3,1,586,House,12146,30316,6.938,-33.38486,151.47128,31,0.11,172.6,58.53
404000,14/11/2020,Blacktown,2,2,1,104,Apartment / Unit / Flat,47176,31980,16.057,-33.77655,150.90338,72,0.11,172.6,30.03
1680000,15/11/2020,West Ryde,1,4,4,986,House,13394,38584,3.566,-33.8063,151.08417,35,0.11,172.6,13.34
1060000,15/11/2020,Lane Cove North,2,2,2,180,Apartment / Unit / Flat,11436,57408,2.363,-33.8057,151.16111,56,0.11,172.6,7.99
1900000,16/11/2020,Sans Souci,2,4,3,753,House,10304,37336,3.065,-33.99452,151.13524,3,0.11,172.6,15.92
1640000,16/11/2020,Gladesville,1,2,0,531,House,11827,48568,3.507,-33.82789,151.12645,46,0.11,172.6,8.76
1100000,16/11/2020,Yattalunga,2,5,3,575,House,551,37076,0.785,-33.46838,151.36601,23,0.11,172.6,46.33
1070000,16/11/2020,Chittaway Point,2,4,3,935,House,941,34320,1.624,-33.32251,151.44816,5,0.11,172.6,64.12
1050000,16/11/2020,Leonay,3,4,2,834,House,2518,46852,2.47,-33.76836,150.64974,42,0.11,172.6,52.96
1045000,16/11/2020,Connells Point,1,3,2,173,Villa,2829,44200,1.035,-33.98536,151.09431,16,0.11,172.6,17.09
1000000,16/11/2020,Oxley Park,1,3,1,1062,House,3112,33020,1.271,-33.77068,150.79565,41,0.11,172.6,39.76
1000000,16/11/2020,Oxley Park,2,6,3,1062,House,3112,33020,1.271,-33.77068,150.79565,41,0.11,172.6,39.76
799000,16/11/2020,Spring Farm,2,4,2,550,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15
720000,16/11/2020,Berkeley Vale,3,3,1,734,House,8355,33852,6.142,-33.34073,151.42855,10,0.11,172.6,61.6
600000,16/11/2020,Berkeley Vale,1,3,1,556,House,8355,33852,6.142,-33.34073,151.42855,10,0.11,172.6,61.6
600000,16/11/2020,Berkeley Vale,1,4,1,815,House,8355,33852,6.142,-33.34073,151.42855,10,0.11,172.6,61.6
4700000,17/11/2020,Curl Curl,2,5,2,499,House,2414,53612,1.276,-33.76971,151.28907,19,0.11,172.6,12.88
4650000,17/11/2020,Lilli Pilli,5,6,5,1884,House,1390,51636,0.607,-34.06716,151.11552,42,0.11,172.6,24.05
3100000,17/11/2020,Pearl Beach,3,4,1,670,House,536,35568,1.257,-33.54226,151.30629,12,0.11,172.6,36.91
2900000,17/11/2020,Clontarf,1,3,1,473,House,1737,59280,0.86,-33.80794,151.25683,72,0.11,172.6,7.69
2525000,17/11/2020,Rosebery,2,4,2,544,House,10117,42172,1.928,-33.91857,151.20485,18,0.11,172.6,5.94
2280000,17/11/2020,East Killara,2,4,2,942,House,2978,38428,3.19,-33.75738,151.18183,78,0.11,172.6,12.23
1850000,17/11/2020,Kirkham,3,5,2,4079,House,699,48256,4.22,-34.03394,150.70955,82,0.11,172.6,49.9
1110000,17/11/2020,Mount Druitt,2,5,6,1020,House,16726,26000,6.256,-33.76791,150.8136,48,0.11,172.6,38.24
1110000,17/11/2020,Ramsgate,2,3,0,403,House,1114,35464,0.428,-33.98259,151.13977,12,0.11,172.6,14.55
1000000,17/11/2020,Bateau Bay,2,3,1,600,House,12146,30316,6.938,-33.38486,151.47128,31,0.11,172.6,58.53
970000,17/11/2020,Padstow,2,5,1,348,Semi-Detached,13306,32292,5.402,-33.95023,151.03068,17,0.11,172.6,19.07
900000,17/11/2020,Panania,2,3,3,540,House,12419,34216,4.751,-33.95493,150.99524,18,0.11,172.6,22.21
872000,17/11/2020,Quakers Hill,2,4,3,673,House,27080,40196,9.727,-33.72826,150.88995,40,0.11,172.6,33.29
755000,17/11/2020,Cranebrook,2,4,3,646,House,15759,40716,14.949,-33.70698,150.70828,48,0.11,172.6,49.66
709000,17/11/2020,Jordan Springs,2,3,1,335,House,5156,50076,3.981,-33.72309,150.73341,44,0.11,172.6,46.85
655000,17/11/2020,Berkeley Vale,1,4,1,632,House,8355,33852,6.142,-33.34073,151.42855,10,0.11,172.6,61.6
2500000,18/11/2020,Warrawee,4,4,2,1888,House,2995,51636,1.338,-33.72878,151.12144,187,0.11,172.6,17.2
2475000,18/11/2020,Grasmere,4,4,4,4000,House,1963,36244,5.438,-34.05634,150.6729,88,0.11,172.6,53.97
900000,18/11/2020,Cranebrook,2,4,6,700,House,15759,40716,14.949,-33.70698,150.70828,48,0.11,172.6,49.66
875000,18/11/2020,Jordan Springs,2,4,2,510,House,5156,50076,3.981,-33.72309,150.73341,44,0.11,172.6,46.85
700000,18/11/2020,Spring Farm,2,4,2,455,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15
651000,18/11/2020,Berkeley Vale,0,0,0,853,Vacant land,8355,33852,6.142,-33.34073,151.42855,10,0.11,172.6,61.6
510000,18/11/2020,Sans Souci,1,2,0,70,Apartment / Unit / Flat,10304,37336,3.065,-33.99452,151.13524,3,0.11,172.6,15.92
8500000,19/11/2020,Kurraba Point,2,4,2,782,House,1521,81744,0.235,-33.84211,151.2228,26,0.11,172.6,2.82
4300000,19/11/2020,Collaroy,2,4,3,481,House,7870,49660,2.679,-33.73559,151.30351,14,0.11,172.6,16.78
1290000,19/11/2020,Northmead,2,4,2,688,House,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97
1100000,19/11/2020,Newington,2,3,2,196,House,5802,51792,0.927,-33.83889,151.05551,19,0.11,172.6,14.58
955000,19/11/2020,Quakers Hill,2,5,3,571,House,27080,40196,9.727,-33.72826,150.88995,40,0.11,172.6,33.29
740000,19/11/2020,Quakers Hill,2,3,1,397,House,27080,40196,9.727,-33.72826,150.88995,40,0.11,172.6,33.29
725000,19/11/2020,Spring Farm,2,4,2,375,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15
685655,19/11/2020,Cranebrook,1,3,3,619,House,15759,40716,14.949,-33.70698,150.70828,48,0.11,172.6,49.66
653000,19/11/2020,St Clair,1,3,1,396,House,19897,38896,7.204,-33.79794,150.78794,59,0.11,172.6,39.76
2500000,20/11/2020,Minto,1,3,2,3262,House,12551,29276,9.568,-34.03164,150.84989,71,0.11,172.6,38.06
2400000,20/11/2020,Avoca Beach,3,4,2,501,House,4584,39728,4.442,-33.46746,151.42812,0,0.11,172.6,48.53
2255000,20/11/2020,Rouse Hill,2,3,6,3111,House,7965,45812,10.638,-33.67757,150.91278,45,0.11,172.6,34.5
1760000,20/11/2020,Curl Curl,1,2,1,152,Apartment / Unit / Flat,2414,53612,1.276,-33.76971,151.28907,19,0.11,172.6,12.88
1750000,20/11/2020,Dee Why,1,3,1,580,House,21518,44980,3.049,-33.75117,151.29037,15,0.11,172.6,14.67
1710000,20/11/2020,North Narrabeen,2,4,1,462,House,5852,43836,2.536,-33.70323,151.29673,6,0.11,172.6,19.68
1550000,20/11/2020,Killcare Heights,2,4,5,7008,House,745,40716,2.146,-33.52256,151.37418,127,0.11,172.6,40.94
1415000,20/11/2020,Port Hacking,1,2,2,992,House,1093,55120,0.407,-34.06694,151.1244,52,0.11,172.6,23.74
1326000,20/11/2020,Scotland Island,1,4,0,898,House,579,50180,0.546,-33.64028,151.29094,88,0.11,172.6,26.05
1310000,20/11/2020,Hillsdale,1,2,3,398,House,5501,34736,0.546,-33.95297,151.22753,20,0.11,172.6,9.88
1250000,20/11/2020,Blue Bay,2,4,2,594,House,1027,32188,0.473,-33.35427,151.50069,14,0.11,172.6,62.76
885000,20/11/2020,Panania,3,4,2,338,Semi-Detached,12419,34216,4.751,-33.95493,150.99524,18,0.11,172.6,22.21
795000,20/11/2020,Padstow,1,3,2,533,House,13306,32292,5.402,-33.95023,151.03068,17,0.11,172.6,19.07
640000,20/11/2020,Alexandria,1,1,1,88,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06
590000,20/11/2020,Spring Farm,2,3,1,270,Townhouse,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15
3700000,21/11/2020,Macmasters Beach,3,5,2,7094,Acreage / Semi-Rural,1294,37440,5.879,-33.49756,151.40816,46,0.11,172.6,44.72
2491000,21/11/2020,Little Bay,2,4,2,570,House,4477,48360,2.457,-33.98343,151.24666,34,0.11,172.6,13.55
2275000,21/11/2020,Alexandria,2,4,0,232,House,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06
2125000,21/11/2020,Yowie Bay,3,4,2,892,House,3074,45292,1.205,-34.05003,151.10248,50,0.11,172.6,22.79
2000000,21/11/2020,Chifley,2,4,2,670,House,3233,36452,1.057,-33.97034,151.23962,28,0.11,172.6,11.99
1925000,21/11/2020,Bilgola Plateau,2,4,3,695,House,3518,46956,1.392,-33.64514,151.3159,124,0.11,172.6,26.3
1908000,21/11/2020,West Pymble,1,3,2,1107,House,5298,48672,3.684,-33.76365,151.12999,80,0.11,172.6,13.47
1875000,21/11/2020,North Strathfield,2,3,4,563,House,4767,42952,1.036,-33.85783,151.08877,23,0.11,172.6,11.24
1820000,21/11/2020,Beverley Park,2,3,3,524,House,2393,39208,1.006,-33.97729,151.13054,7,0.11,172.6,14.44
1575000,21/11/2020,Beverley Park,2,4,2,448,House,2393,39208,1.006,-33.97729,151.13054,7,0.11,172.6,14.44
1440000,21/11/2020,Hurlstone Park,2,3,1,240,House,4692,39624,1.201,-33.91005,151.12854,28,0.11,172.6,9.03
1251000,21/11/2020,Padstow,3,4,2,701,House,13306,32292,5.402,-33.95023,151.03068,17,0.11,172.6,19.07
1030000,21/11/2020,Northmead,1,3,1,1100,House,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97
920000,21/11/2020,Granville,2,4,1,381,House,15332,26208,3.333,-33.83592,151.00745,20,0.11,172.6,19.01
870000,21/11/2020,Spring Farm,2,4,2,580,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15
810000,21/11/2020,Granville,1,4,2,538,House,15332,26208,3.333,-33.83592,151.00745,20,0.11,172.6,19.01
711000,21/11/2020,Dee Why,1,1,2,91,Apartment / Unit / Flat,21518,44980,3.049,-33.75117,151.29037,15,0.11,172.6,14.67
3925000,23/11/2020,Summer Hill,3,5,2,775,House,7311,51636,1.203,-33.89348,151.1372,29,0.11,172.6,7.42
2480000,23/11/2020,Dee Why,2,5,2,600,House,21518,44980,3.049,-33.75117,151.29037,15,0.11,172.6,14.67
1750000,23/11/2020,Wheeler Heights,3,4,2,575,House,2986,42848,0.852,-33.72851,151.28144,72,0.11,172.6,16.54
1040000,23/11/2020,Wetherill Park,2,5,1,550,House,6127,25688,11.214,-33.84214,150.89843,43,0.11,172.6,28.94
750000,23/11/2020,Cranebrook,2,5,1,629,House,15759,40716,14.949,-33.70698,150.70828,48,0.11,172.6,49.66
725000,23/11/2020,Spring Farm,2,4,2,487,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15
710500,23/11/2020,St Clair,2,3,2,646,House,19897,38896,7.204,-33.79794,150.78794,59,0.11,172.6,39.76
3100000,24/11/2020,Lugarno,3,5,4,1328,House,5606,40768,2.679,-33.98105,151.04426,47,0.11,172.6,20
2800000,24/11/2020,Tennyson Point,3,5,3,688,House,1219,48568,0.449,-33.83175,151.11687,24,0.11,172.6,9.37
2400000,24/11/2020,Gladesville,2,3,2,308,House,11827,48568,3.507,-33.82789,151.12645,46,0.11,172.6,8.76
2015000,24/11/2020,Gladesville,2,3,3,588,House,11827,48568,3.507,-33.82789,151.12645,46,0.11,172.6,8.76
1855000,24/11/2020,Connells Point,3,5,2,701,House,2829,44200,1.035,-33.98536,151.09431,16,0.11,172.6,17.09
1760000,24/11/2020,Gladesville,2,3,2,525,House,11827,48568,3.507,-33.82789,151.12645,46,0.11,172.6,8.76
1475000,24/11/2020,Point Frederick,4,8,6,701,Block of Units,1927,36868,0.596,-33.44184,151.34373,8,0.11,172.6,48.56
1300000,24/11/2020,Narraweena,2,3,1,590,House,6608,34008,1.776,-33.75,151.27239,83,0.11,172.6,14.02
1050000,24/11/2020,Old Guildford,2,5,2,923,House,2663,24024,0.961,-33.86384,150.98472,39,0.11,172.6,20.84
928000,24/11/2020,Northmead,2,3,2,676,House,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97
920000,24/11/2020,Jordan Springs,2,6,2,459,House,5156,50076,3.981,-33.72309,150.73341,44,0.11,172.6,46.85
2385101,25/11/2020,Wheeler Heights,2,4,2,796,House,2986,42848,0.852,-33.72851,151.28144,72,0.11,172.6,16.54
2295000,25/11/2020,West Pennant Hills,4,5,2,1054,House,16374,45500,9.292,-33.74763,151.03335,109,0.11,172.6,20.91
2100000,25/11/2020,North Sydney,1,3,0,181,House,7705,68744,1.471,-33.83662,151.20958,72,0.11,172.6,3.16
1700000,25/11/2020,Sandy Point,3,3,4,910,House,590,48880,0.399,-33.97576,150.99327,32,0.11,172.6,23.49
1435000,25/11/2020,Beverley Park,1,3,1,564,House,2393,39208,1.006,-33.97729,151.13054,7,0.11,172.6,14.44
1270000,25/11/2020,Newington,2,3,2,245,House,5802,51792,0.927,-33.83889,151.05551,19,0.11,172.6,14.58
1230000,25/11/2020,Killcare Heights,2,3,2,499,House,745,40716,2.146,-33.52256,151.37418,127,0.11,172.6,40.94
1010000,25/11/2020,Leonay,1,3,1,670,House,2518,46852,2.47,-33.76836,150.64974,42,0.11,172.6,52.96
850000,25/11/2020,Cranebrook,2,4,2,453,House,15759,40716,14.949,-33.70698,150.70828,48,0.11,172.6,49.66
6500000,26/11/2020,Centennial Park,2,4,5,818,House,2376,65936,2.23,-33.89787,151.23244,38,0.11,172.6,4.19
4050000,26/11/2020,Yowie Bay,3,5,4,1453,House,3074,45292,1.205,-34.05003,151.10248,50,0.11,172.6,22.79
1880000,26/11/2020,East Ryde,2,3,4,607,House,2454,46800,1.093,-33.8103,151.13555,45,0.11,172.6,9.19
1850200,26/11/2020,Allambie Heights,1,3,2,659,House,7009,40404,6.675,-33.7702,151.24964,92,0.11,172.6,11.16
1750000,26/11/2020,Birchgrove,1,2,0,89,House,3303,78780,0.586,-33.85093,151.18309,24,0.11,172.6,2.94
1455000,26/11/2020,Homebush West,1,3,1,473,House,8609,35412,1.235,-33.86291,151.06711,22,0.11,172.6,13.21
1420000,26/11/2020,Cabramatta,1,3,1,1619,House,21783,20644,5.042,-33.89828,150.93609,14,0.11,172.6,25.6
710000,26/11/2020,Spring Farm,2,4,2,400,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15
705000,26/11/2020,Spring Farm,2,4,2,396,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15
695000,26/11/2020,Alexandria,1,1,0,90,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06
14480000,27/11/2020,Dundas Valley,4,8,6,882,House,5412,32188,1.785,-33.79216,151.05607,59,0.11,172.6,16.38
7825000,27/11/2020,Wattle Grove,1,3,1,333,House,8952,44096,2.591,-33.95266,150.93951,15,0.11,172.6,26.82
4520000,27/11/2020,Lavender Bay,3,4,2,250,Terrace,941,72540,0.164,-33.84388,151.20761,16,0.11,172.6,2.37
4270000,27/11/2020,Gymea,2,6,3,1164,House,7589,42900,2.185,-34.03656,151.0841,74,0.11,172.6,22.29
2775000,27/11/2020,Hillsdale,0,0,0,1200,Vacant land,5501,34736,0.546,-33.95297,151.22753,20,0.11,172.6,9.88
2250000,27/11/2020,Zetland,1,4,1,149,House,10078,45604,0.805,-33.90769,151.2083,23,0.11,172.6,4.72
2100000,27/11/2020,Taren Point,2,4,2,708,House,1734,36296,1.359,-34.01833,151.12465,8,0.11,172.6,18.73
2000000,27/11/2020,Oyster Bay,2,4,1,860,House,5488,47736,2.101,-34.0069,151.08096,11,0.11,172.6,19.73
2000000,27/11/2020,West Pymble,2,5,2,1043,House,5298,48672,3.684,-33.76365,151.12999,80,0.11,172.6,13.47
1330000,27/11/2020,Northmead,3,6,6,685,House,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97
1075000,27/11/2020,Faulconbridge,2,5,3,5142,House,4025,41184,14.932,-33.68513,150.55384,405,0.11,172.6,63.97
1050000,27/11/2020,Kariong,3,4,3,1226,House,6385,36556,25.793,-33.45559,151.27311,189,0.11,172.6,45.8
910000,27/11/2020,Alexandria,2,2,1,167,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06
775000,27/11/2020,Spring Farm,2,4,2,502,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15
4810000,28/11/2020,Tennyson Point,2,4,3,828,House,1219,48568,0.449,-33.83175,151.11687,24,0.11,172.6,9.37
4460000,28/11/2020,Mosman,4,5,2,844,House,28475,67340,8.65,-33.82846,151.24866,26,0.11,172.6,5.42
2310000,28/11/2020,Middle Cove,3,3,1,866,House,1340,53404,1.036,-33.79242,151.21235,59,0.11,172.6,8.07
2160000,28/11/2020,Connells Point,2,6,2,537,House,2829,44200,1.035,-33.98536,151.09431,16,0.11,172.6,17.09
2085000,28/11/2020,Moorebank,3,7,4,1353,House,9747,38792,12.516,-33.94248,150.94138,15,0.11,172.6,26.27
1950000,28/11/2020,Bilgola Plateau,2,4,2,696,House,3518,46956,1.392,-33.64514,151.3159,124,0.11,172.6,26.3
1910000,28/11/2020,Narraweena,3,4,2,625,House,6608,34008,1.776,-33.75,151.27239,83,0.11,172.6,14.02
1715000,28/11/2020,Killarney Heights,2,4,0,696,House,4469,43836,4.244,-33.7725,151.22111,105,0.11,172.6,10.33
1569000,28/11/2020,Homebush,2,4,2,460,House,7007,37908,2.503,-33.86058,151.07927,17,0.11,172.6,12.1
1360000,28/11/2020,Bayview,0,0,0,1586,Vacant land,3620,40300,3.74,-33.66062,151.28882,113,0.11,172.6,23.83
1225000,28/11/2020,Ultimo,2,3,2,143,Apartment / Unit / Flat,8845,20072,0.559,-33.87941,151.19845,23,0.11,172.6,1.9
1202000,28/11/2020,Enfield,1,3,1,411,House,2833,33280,0.727,-33.89006,151.09611,21,0.11,172.6,10.88
1141000,28/11/2020,Granville,1,2,2,731,House,15332,26208,3.333,-33.83592,151.00745,20,0.11,172.6,19.01
1110000,28/11/2020,Carnes Hill,2,4,2,486,House,2043,44096,1.32,-33.93761,150.84885,42,0.11,172.6,34.35
1090000,28/11/2020,St Huberts Island,2,3,2,750,House,1058,34632,0.541,-33.49514,151.34642,3,0.11,172.6,42.95
957000,28/11/2020,Revesby,2,4,1,486,House,14176,31616,5.608,-33.94767,151.01233,14,0.11,172.6,20.44
781000,28/11/2020,Granville,3,3,2,264,Townhouse,15332,26208,3.333,-33.83592,151.00745,20,0.11,172.6,19.01
2050000,30/11/2020,Ingleburn,4,11,8,2593,House,15039,33124,12.454,-34.0051,150.8581,41,0.11,172.6,36.04
1475000,30/11/2020,Toowoon Bay,3,6,5,784,House,530,29588,0.55,-33.36239,151.49762,21,0.11,172.6,61.83
1355000,30/11/2020,Carss Park,2,3,2,626,House,1252,36816,0.63,-33.98679,151.11717,22,0.11,172.6,15.99
1105000,30/11/2020,Ryde,2,2,2,116,Apartment / Unit / Flat,26499,39312,7.096,-33.8078,151.11399,58,0.11,172.6,10.92
890000,1/12/2020,Schofields,2,4,6,609,House,4983,42744,13.875,-33.70583,150.8735,29,0.75,169.6,35.82
430000,1/12/2020,Ropes Crossing,2,3,2,141,Apartment / Unit / Flat,6171,44304,5.503,-33.72757,150.77848,35,0.75,169.6,42.77
1000000,2/12/2020,Menai,3,5,3,633,House,10304,43836,12.944,-34.0025,151.00275,66,0.75,169.6,24.47
770000,2/12/2020,Green Point,2,4,1,669,House,6405,31824,8.455,-33.45321,151.38285,46,0.75,169.6,48.42
770000,2/12/2020,Green Point,2,4,1,669,House,169,24960,0.089,-33.43968,151.37541,27,0.75,169.6,49.63
695000,2/12/2020,Macquarie Fields,1,3,2,616,House,13714,26936,7.013,-33.99111,150.8917,35,0.75,169.6,32.57
540647,2/12/2020,Toukley,1,3,1,835,House,4550,25844,3.683,-33.25799,151.54324,4,0.75,169.6,74.11
475000,2/12/2020,Toukley,1,2,1,500,House,4550,25844,3.683,-33.25799,151.54324,4,0.75,169.6,74.11
450000,2/12/2020,Arncliffe,1,1,1,65,Studio,10590,32708,2.943,-33.93868,151.14572,32,0.75,169.6,10.09
390000,2/12/2020,Macquarie Fields,1,2,1,106,Villa,13714,26936,7.013,-33.99111,150.8917,35,0.75,169.6,32.57
1772500,3/12/2020,Frenchs Forest,1,4,3,696,House,13473,44876,8.643,-33.75137,151.22303,148,0.43,165.9,12.68
1475000,3/12/2020,Putney,1,4,3,537,House,4107,44876,1.508,-33.8268,151.10602,35,0.43,165.9,10.51
1125000,3/12/2020,Norah Head,2,4,1,506,House,1129,37180,4.25,-33.28409,151.56381,22,0.43,165.9,72.34
1105000,3/12/2020,Moorebank,2,4,1,390,House,9747,38792,12.516,-33.94248,150.94138,15,0.43,165.9,26.27
905000,3/12/2020,Winston Hills,1,3,1,556,House,11674,40352,4.739,-33.77692,150.98008,77,0.43,165.9,23.42
410000,3/12/2020,Leumeah,1,2,1,157,Townhouse,9835,32292,4.055,-34.05375,150.83957,81,0.43,165.9,40.12
8100000,5/12/2020,Bankstown,1,4,2,3000,House,32113,23556,6.393,-33.91991,151.03125,21,0.25,165.9,17.61
2161000,5/12/2020,Carlingford,3,5,2,789,House,24394,33696,8.528,-33.77523,151.0454,102,0.25,165.9,18.2
1990000,5/12/2020,West Pymble,1,3,2,763,House,5298,48672,3.684,-33.76365,151.12999,80,0.25,165.9,13.47
900000,5/12/2020,Killarney Vale,3,4,2,384,House,7216,30108,3.018,-33.36629,151.4607,8,0.25,165.9,60.03
2300000,6/12/2020,Dolans Bay,3,5,2,1163,House,598,46800,0.259,-34.06337,151.12578,26,0.25,167.6,23.32
1775000,6/12/2020,Chifley,1,3,3,651,House,3233,36452,1.057,-33.97034,151.23962,28,0.25,167.6,11.99
1650000,6/12/2020,Mascot,2,5,4,678,House,14772,41912,11.961,-33.9466,151.18371,3,0.25,167.6,9.35
1485000,6/12/2020,Davidson,1,3,1,696,House,2849,45292,2.567,-33.7395,151.19204,137,0.25,167.6,14.03
1412000,6/12/2020,Marrickville,1,2,2,254,House,26592,41236,5.771,-33.91228,151.15592,14,0.25,167.6,7.23
2700000,8/12/2020,Randwick,1,3,2,316,House,29986,57460,5.308,-33.91839,151.24013,68,0.25,167.6,6.53
2320000,8/12/2020,Randwick,2,4,0,303,House,29986,57460,5.308,-33.91839,151.24013,68,0.25,167.6,6.53
2025000,8/12/2020,Harrington Park,3,5,3,1207,House,10663,44668,8.004,-34.02561,150.73523,74,0.25,167.6,47.35
1068000,8/12/2020,Punchbowl,1,3,1,910,House,20236,22048,4.323,-33.92907,151.05159,22,0.25,167.6,16.27
765000,8/12/2020,Hamlyn Terrace,2,4,2,563,House,6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13
695000,8/12/2020,Gregory Hills,2,5,2,330,House,4985,51116,6.388,-34.02724,150.77608,117,0.25,167.6,43.95
6020000,9/12/2020,Waverton,5,6,2,354,House,3020,70980,0.699,-33.84053,151.1989,17,0.25,172.6,2.91
2510000,9/12/2020,Oyster Bay,4,5,2,1227,House,5488,47736,2.101,-34.0069,151.08096,11,0.25,172.6,19.73
1735000,9/12/2020,Bilgola Plateau,2,4,2,696,House,3518,46956,1.392,-33.64514,151.3159,124,0.25,172.6,26.3
1605000,9/12/2020,Bilgola Plateau,2,4,3,544,House,3518,46956,1.392,-33.64514,151.3159,124,0.25,172.6,26.3
1500000,9/12/2020,North Manly,1,2,2,462,House,3090,45552,1.069,-33.77616,151.275,33,0.25,172.6,11.56
1500000,9/12/2020,Chittaway Point,4,5,4,1442,House,941,34320,1.624,-33.32251,151.44816,5,0.25,172.6,64.12
1420000,9/12/2020,Rockdale,2,5,3,761,House,15534,33852,2.477,-33.95426,151.1404,19,0.25,172.6,11.79
1210000,9/12/2020,Punchbowl,2,3,2,758,House,20236,22048,4.323,-33.92907,151.05159,22,0.25,172.6,16.27
1140000,9/12/2020,Sylvania,1,3,1,556,House,10479,37284,3.376,-34.01392,151.10109,20,0.25,172.6,19.33
1121000,9/12/2020,Allawah,1,3,1,486,House,5706,31928,0.584,-33.97295,151.11424,37,0.25,172.6,14.87
1105000,9/12/2020,Marsfield,2,3,2,319,Townhouse,13297,32448,3.863,-33.77752,151.10509,87,0.25,172.6,13.73
1095000,9/12/2020,Wentworthville,1,2,1,695,House,11318,34320,3.101,-33.80641,150.96973,26,0.25,172.6,23.17
6200000,10/12/2020,Pyrmont,3,3,2,274,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,0.25,172.6,1.67
2125000,10/12/2020,Caringbah South,2,4,2,750,House,12242,42172,4.092,-34.05314,151.1205,52,0.25,172.6,22.43
1750000,10/12/2020,Narraweena,3,5,2,853,House,6608,34008,1.776,-33.75,151.27239,83,0.25,172.6,14.02
1460000,10/12/2020,Kyeemagh,1,2,3,477,House,919,34528,0.597,-33.9488,151.16043,6,0.25,172.6,10.35
1410000,10/12/2020,St Huberts Island,2,3,2,575,House,1058,34632,0.541,-33.49514,151.34642,3,0.25,172.6,42.95
1350000,10/12/2020,Ermington,2,4,3,699,House,10737,33644,4.135,-33.8105,151.06162,40,0.25,172.6,15
1350000,10/12/2020,Empire Bay,1,4,2,5030,Acreage / Semi-Rural,2400,32604,3.974,-33.5035,151.36918,5,0.25,172.6,42.74
1275000,10/12/2020,Londonderry,3,4,9,3957,Acreage / Semi-Rural,3906,36088,36.249,-33.654,150.74113,21,0.25,172.6,49.34
655000,10/12/2020,Schofields,0,0,0,500,Vacant land,4983,42744,13.875,-33.70583,150.8735,29,0.25,172.6,35.82
1930000,11/12/2020,North Narrabeen,2,4,1,648,House,5852,43836,2.536,-33.70323,151.29673,6,0.11,172.6,19.68
1909000,11/12/2020,Connells Point,3,5,4,700,House,2829,44200,1.035,-33.98536,151.09431,16,0.11,172.6,17.09
1820000,11/12/2020,Hurlstone Park,1,3,1,487,House,4692,39624,1.201,-33.91005,151.12854,28,0.11,172.6,9.03
